productId,brand,name,condition,specSummary,specs,highlights,description,warranty,completeness,defects,createdAt,variantId,color,colorHex,storage,price,strikePrice,stock,SKU_Induk,Warna,Image_Count,Image_URLs,Link_Produk
poco-x8-pro-max,POCO,POCO X8 Pro Max,baru,12GB/256GB · Flagship Dimensity 9500s · Kualitas Flagship dengan nuansa premium · Baterai 8500 mAh (typ) dengan 100 W HyperCharge,"[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""12GB""}, {""label"": ""Penyimpanan"", ""value"": ""256GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Flagship Dimensity 9500s""}, {""label"": ""Unggulan"", ""value"": ""Kualitas Flagship dengan nuansa premium""}, {""label"": ""Unggulan"", ""value"": ""Baterai 8500 mAh (typ) dengan 100 W HyperCharge""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Flagship Dimensity 9500s""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Kualitas Flagship dengan nuansa premium""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Baterai 8500 mAh (typ) dengan 100 W HyperCharge""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-x8-pro-max-black-12gb256gb,Black,#000000,12GB+256GB,7499000,,ready,31769,Black,9,"https://i02.appmifile.com/747_item_id/10/03/2026/8da1a49edf41914b2e0f97fa0b20cb82.png, https://i02.appmifile.com/247_item_id/10/03/2026/1d9013812cb7d644489f92675dc33a5e.png, https://i02.appmifile.com/738_item_id/10/03/2026/59a7218c87c28b412a1b35b634185ffc.png, https://i02.appmifile.com/548_item_id/10/03/2026/6fe27cba57c3ba5186631b1abaf1cf52.png, https://i02.appmifile.com/208_item_id/10/03/2026/c1f38a1da9fad4fbb837c1b53bb0dc52.png, https://i02.appmifile.com/880_item_id/10/03/2026/97855fdef52ae04efc66e9eb0e9f0755.png, https://i02.appmifile.com/389_item_id/10/03/2026/27e00b19fd42929fb3f93d0cac142453.png, https://i02.appmifile.com/656_item_id/10/03/2026/8135fab0ab764413c2b9cbea48350bcf.png, https://i02.appmifile.com/345_item_id/10/03/2026/0c3f29776bd43d038dd42bcd09c0e8b0.png",https://www.mi.co.id/id/product/poco-x8-pro-max/
poco-x8-pro-max,POCO,POCO X8 Pro Max,baru,12GB/256GB · Flagship Dimensity 9500s · Kualitas Flagship dengan nuansa premium · Baterai 8500 mAh (typ) dengan 100 W HyperCharge,"[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""12GB""}, {""label"": ""Penyimpanan"", ""value"": ""256GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Flagship Dimensity 9500s""}, {""label"": ""Unggulan"", ""value"": ""Kualitas Flagship dengan nuansa premium""}, {""label"": ""Unggulan"", ""value"": ""Baterai 8500 mAh (typ) dengan 100 W HyperCharge""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Flagship Dimensity 9500s""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Kualitas Flagship dengan nuansa premium""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Baterai 8500 mAh (typ) dengan 100 W HyperCharge""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-x8-pro-max-white-12gb256gb,White,#FFFFFF,12GB+256GB,7499000,,ready,31769,White,9,"https://i02.appmifile.com/44_item_id/10/03/2026/edee72c640aa561065213398a4483855.png, https://i02.appmifile.com/381_item_id/10/03/2026/5115dcaf15dad1dd3c3ac404c1582120.png, https://i02.appmifile.com/190_item_id/10/03/2026/3c82a8aa4aaa7b2330a8524e94966726.png, https://i02.appmifile.com/554_item_id/10/03/2026/7ed2bc747a76db14623f4b0b572d6269.png, https://i02.appmifile.com/97_item_id/10/03/2026/bd43c11773837b0c5c8be0d62418ef50.png, https://i02.appmifile.com/193_item_id/10/03/2026/5212f85f79c2ffd12a2e5e90a2114ad2.png, https://i02.appmifile.com/851_item_id/10/03/2026/fa23b82c87697117fe1ff9d55e5b4649.png, https://i02.appmifile.com/386_item_id/10/03/2026/3bb5fc54a8ef5a90b165c4fa5acde34c.png, https://i02.appmifile.com/345_item_id/10/03/2026/0c3f29776bd43d038dd42bcd09c0e8b0.png",https://www.mi.co.id/id/product/poco-x8-pro-max/
poco-x8-pro-max,POCO,POCO X8 Pro Max,baru,12GB/256GB · Flagship Dimensity 9500s · Kualitas Flagship dengan nuansa premium · Baterai 8500 mAh (typ) dengan 100 W HyperCharge,"[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""12GB""}, {""label"": ""Penyimpanan"", ""value"": ""256GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Flagship Dimensity 9500s""}, {""label"": ""Unggulan"", ""value"": ""Kualitas Flagship dengan nuansa premium""}, {""label"": ""Unggulan"", ""value"": ""Baterai 8500 mAh (typ) dengan 100 W HyperCharge""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Flagship Dimensity 9500s""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Kualitas Flagship dengan nuansa premium""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Baterai 8500 mAh (typ) dengan 100 W HyperCharge""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-x8-pro-max-blue-12gb256gb,Blue,#ccf0f2,12GB+256GB,7499000,,ready,31769,Blue,9,"https://i02.appmifile.com/739_item_id/10/03/2026/a883a6bfd0b6f4cfcc8658d10a0cebea.png, https://i02.appmifile.com/913_item_id/10/03/2026/24052267f3c36581806e5df5e6f69022.png, https://i02.appmifile.com/394_item_id/10/03/2026/5c9e711127d5d0ae7b1f96899d059e7a.png, https://i02.appmifile.com/396_item_id/10/03/2026/fa868127199746d58ffa8fd5ab1bc6e9.png, https://i02.appmifile.com/193_item_id/10/03/2026/ebd1e7a5eec4146d1899228c3d631c3c.png, https://i02.appmifile.com/767_item_id/10/03/2026/d4b9130a83c9d31c6ab5f59d984385d0.png, https://i02.appmifile.com/408_item_id/10/03/2026/c4df0229d7bc2f781596bc170067a634.png, https://i02.appmifile.com/357_item_id/10/03/2026/329afe943fc771e9d87570ed670fe24d.png, https://i02.appmifile.com/345_item_id/10/03/2026/0c3f29776bd43d038dd42bcd09c0e8b0.png",https://www.mi.co.id/id/product/poco-x8-pro-max/
poco-x8-pro-max,POCO,POCO X8 Pro Max,baru,12GB/512GB · Flagship Dimensity 9500s · Kualitas Flagship dengan nuansa premium · Baterai 8500 mAh (typ) dengan 100 W HyperCharge,"[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""12GB""}, {""label"": ""Penyimpanan"", ""value"": ""512GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Flagship Dimensity 9500s""}, {""label"": ""Unggulan"", ""value"": ""Kualitas Flagship dengan nuansa premium""}, {""label"": ""Unggulan"", ""value"": ""Baterai 8500 mAh (typ) dengan 100 W HyperCharge""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Flagship Dimensity 9500s""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Kualitas Flagship dengan nuansa premium""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Baterai 8500 mAh (typ) dengan 100 W HyperCharge""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-x8-pro-max-black-12gb512gb,Black,#000000,12GB+512GB,7999000,,ready,31769,Black,9,"https://i02.appmifile.com/747_item_id/10/03/2026/8da1a49edf41914b2e0f97fa0b20cb82.png, https://i02.appmifile.com/247_item_id/10/03/2026/1d9013812cb7d644489f92675dc33a5e.png, https://i02.appmifile.com/738_item_id/10/03/2026/59a7218c87c28b412a1b35b634185ffc.png, https://i02.appmifile.com/548_item_id/10/03/2026/6fe27cba57c3ba5186631b1abaf1cf52.png, https://i02.appmifile.com/208_item_id/10/03/2026/c1f38a1da9fad4fbb837c1b53bb0dc52.png, https://i02.appmifile.com/880_item_id/10/03/2026/97855fdef52ae04efc66e9eb0e9f0755.png, https://i02.appmifile.com/389_item_id/10/03/2026/27e00b19fd42929fb3f93d0cac142453.png, https://i02.appmifile.com/656_item_id/10/03/2026/8135fab0ab764413c2b9cbea48350bcf.png, https://i02.appmifile.com/345_item_id/10/03/2026/0c3f29776bd43d038dd42bcd09c0e8b0.png",https://www.mi.co.id/id/product/poco-x8-pro-max/
poco-x8-pro-max,POCO,POCO X8 Pro Max,baru,12GB/512GB · Flagship Dimensity 9500s · Kualitas Flagship dengan nuansa premium · Baterai 8500 mAh (typ) dengan 100 W HyperCharge,"[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""12GB""}, {""label"": ""Penyimpanan"", ""value"": ""512GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Flagship Dimensity 9500s""}, {""label"": ""Unggulan"", ""value"": ""Kualitas Flagship dengan nuansa premium""}, {""label"": ""Unggulan"", ""value"": ""Baterai 8500 mAh (typ) dengan 100 W HyperCharge""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Flagship Dimensity 9500s""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Kualitas Flagship dengan nuansa premium""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Baterai 8500 mAh (typ) dengan 100 W HyperCharge""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-x8-pro-max-white-12gb512gb,White,#FFFFFF,12GB+512GB,7999000,,ready,31769,White,9,"https://i02.appmifile.com/44_item_id/10/03/2026/edee72c640aa561065213398a4483855.png, https://i02.appmifile.com/381_item_id/10/03/2026/5115dcaf15dad1dd3c3ac404c1582120.png, https://i02.appmifile.com/190_item_id/10/03/2026/3c82a8aa4aaa7b2330a8524e94966726.png, https://i02.appmifile.com/554_item_id/10/03/2026/7ed2bc747a76db14623f4b0b572d6269.png, https://i02.appmifile.com/97_item_id/10/03/2026/bd43c11773837b0c5c8be0d62418ef50.png, https://i02.appmifile.com/193_item_id/10/03/2026/5212f85f79c2ffd12a2e5e90a2114ad2.png, https://i02.appmifile.com/851_item_id/10/03/2026/fa23b82c87697117fe1ff9d55e5b4649.png, https://i02.appmifile.com/386_item_id/10/03/2026/3bb5fc54a8ef5a90b165c4fa5acde34c.png, https://i02.appmifile.com/345_item_id/10/03/2026/0c3f29776bd43d038dd42bcd09c0e8b0.png",https://www.mi.co.id/id/product/poco-x8-pro-max/
poco-x8-pro-max,POCO,POCO X8 Pro Max,baru,12GB/512GB · Flagship Dimensity 9500s · Kualitas Flagship dengan nuansa premium · Baterai 8500 mAh (typ) dengan 100 W HyperCharge,"[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""12GB""}, {""label"": ""Penyimpanan"", ""value"": ""512GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Flagship Dimensity 9500s""}, {""label"": ""Unggulan"", ""value"": ""Kualitas Flagship dengan nuansa premium""}, {""label"": ""Unggulan"", ""value"": ""Baterai 8500 mAh (typ) dengan 100 W HyperCharge""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Flagship Dimensity 9500s""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Kualitas Flagship dengan nuansa premium""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Baterai 8500 mAh (typ) dengan 100 W HyperCharge""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-x8-pro-max-blue-12gb512gb,Blue,#ccf0f2,12GB+512GB,7999000,,ready,31769,Blue,9,"https://i02.appmifile.com/739_item_id/10/03/2026/a883a6bfd0b6f4cfcc8658d10a0cebea.png, https://i02.appmifile.com/913_item_id/10/03/2026/24052267f3c36581806e5df5e6f69022.png, https://i02.appmifile.com/394_item_id/10/03/2026/5c9e711127d5d0ae7b1f96899d059e7a.png, https://i02.appmifile.com/396_item_id/10/03/2026/fa868127199746d58ffa8fd5ab1bc6e9.png, https://i02.appmifile.com/193_item_id/10/03/2026/ebd1e7a5eec4146d1899228c3d631c3c.png, https://i02.appmifile.com/767_item_id/10/03/2026/d4b9130a83c9d31c6ab5f59d984385d0.png, https://i02.appmifile.com/408_item_id/10/03/2026/c4df0229d7bc2f781596bc170067a634.png, https://i02.appmifile.com/357_item_id/10/03/2026/329afe943fc771e9d87570ed670fe24d.png, https://i02.appmifile.com/345_item_id/10/03/2026/0c3f29776bd43d038dd42bcd09c0e8b0.png",https://www.mi.co.id/id/product/poco-x8-pro-max/
poco-f8-pro,POCO,POCO F8 Pro,baru,"12GB/512GB · Snapdragon® 8 Elite · 6210mAh (typ) dengan 100W Hypercharge · 6.59"" 120HZ layar AMOLED ultra-jernih","[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""12GB""}, {""label"": ""Penyimpanan"", ""value"": ""512GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Snapdragon® 8 Elite""}, {""label"": ""Unggulan"", ""value"": ""6210mAh (typ) dengan 100W Hypercharge""}, {""label"": ""Unggulan"", ""value"": ""6.59\"" 120HZ layar AMOLED ultra-jernih""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Snapdragon® 8 Elite""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""6210mAh (typ) dengan 100W Hypercharge""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""6.59\"" 120HZ layar AMOLED ultra-jernih""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-f8-pro-black-12gb512gb,Black,#000000,12GB+512GB,9999000,,ready,30319,Black,7,"https://i02.appmifile.com/845_item_id/05/01/2026/421a1fe36b8e79725022bd4f67381a9e.png, https://i02.appmifile.com/721_item_id/05/01/2026/7276417e8b6cf732c40634e868b5078f.png, https://i02.appmifile.com/315_item_id/05/01/2026/9ce9789cb4fc747c3303ea0ea05a0bbc.png, https://i02.appmifile.com/925_item_id/05/01/2026/4909cd9e240f7a7ff88db60780169dfe.png, https://i02.appmifile.com/548_item_id/05/01/2026/c91ff25c3fbb349f4d933173507a1dd6.png, https://i02.appmifile.com/277_item_id/05/01/2026/5958307d22115d69c774600e37a39303.png, https://i02.appmifile.com/381_item_id/05/01/2026/beb230cad29e65049025057e5d548e75.png",https://www.mi.co.id/id/product/poco-f8-pro/
poco-f8-pro,POCO,POCO F8 Pro,baru,"12GB/512GB · Snapdragon® 8 Elite · 6210mAh (typ) dengan 100W Hypercharge · 6.59"" 120HZ layar AMOLED ultra-jernih","[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""12GB""}, {""label"": ""Penyimpanan"", ""value"": ""512GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Snapdragon® 8 Elite""}, {""label"": ""Unggulan"", ""value"": ""6210mAh (typ) dengan 100W Hypercharge""}, {""label"": ""Unggulan"", ""value"": ""6.59\"" 120HZ layar AMOLED ultra-jernih""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Snapdragon® 8 Elite""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""6210mAh (typ) dengan 100W Hypercharge""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""6.59\"" 120HZ layar AMOLED ultra-jernih""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-f8-pro-blue-12gb512gb,Blue,#ccf0f2,12GB+512GB,9999000,,ready,30319,Blue,7,"https://i02.appmifile.com/723_item_id/05/01/2026/ebbed9f2017a4871150b917ead048597.png, https://i02.appmifile.com/208_item_id/05/01/2026/dafa53d616320186bb50f4f763a12997.png, https://i02.appmifile.com/567_item_id/05/01/2026/131102692a709ed7e55a0186f5d8f101.png, https://i02.appmifile.com/950_item_id/05/01/2026/2f157c88961d28eb507fc7f3d68470a3.png, https://i02.appmifile.com/260_item_id/05/01/2026/1ef443aa406edf6ebab84cd7d3bbf451.png, https://i02.appmifile.com/317_item_id/05/01/2026/f3741e39b23d2fad54d1077aed96d238.png, https://i02.appmifile.com/381_item_id/05/01/2026/beb230cad29e65049025057e5d548e75.png",https://www.mi.co.id/id/product/poco-f8-pro/
poco-f8-pro,POCO,POCO F8 Pro,baru,"12GB/512GB · Snapdragon® 8 Elite · 6210mAh (typ) dengan 100W Hypercharge · 6.59"" 120HZ layar AMOLED ultra-jernih","[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""12GB""}, {""label"": ""Penyimpanan"", ""value"": ""512GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Snapdragon® 8 Elite""}, {""label"": ""Unggulan"", ""value"": ""6210mAh (typ) dengan 100W Hypercharge""}, {""label"": ""Unggulan"", ""value"": ""6.59\"" 120HZ layar AMOLED ultra-jernih""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Snapdragon® 8 Elite""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""6210mAh (typ) dengan 100W Hypercharge""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""6.59\"" 120HZ layar AMOLED ultra-jernih""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-f8-pro-titanium-silver-12gb512gb,Titanium Silver,#c5c5c3,12GB+512GB,9999000,,ready,30319,Titanium Silver,7,"https://i02.appmifile.com/770_item_id/05/01/2026/49a635d096d38d7e631f9f1befe33f81.png, https://i02.appmifile.com/438_item_id/05/01/2026/5b548401177729c03e372013aea7820f.png, https://i02.appmifile.com/25_item_id/05/01/2026/5cadb78b3f0737f5c62604f9710ecb58.png, https://i02.appmifile.com/27_item_id/05/01/2026/851f4ff9edbb03f13d3f0d9dad6311e7.png, https://i02.appmifile.com/524_item_id/05/01/2026/840d9164307f3e94c1d65242c14b0ebd.png, https://i02.appmifile.com/79_item_id/05/01/2026/784e10e1c09e1fc5068fe1ab9b696e87.png, https://i02.appmifile.com/381_item_id/05/01/2026/beb230cad29e65049025057e5d548e75.png",https://www.mi.co.id/id/product/poco-f8-pro/
poco-m7,POCO,POCO M7,baru,"8GB/256GB · Baterai besar 7000mAh dengan pengisian daya 33W · Layar imersif 6.9"" 144Hz · Ekspansi Ram hingga 16 GB","[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""8GB""}, {""label"": ""Penyimpanan"", ""value"": ""256GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Baterai besar 7000mAh dengan pengisian daya 33W""}, {""label"": ""Unggulan"", ""value"": ""Layar imersif 6.9\"" 144Hz""}, {""label"": ""Unggulan"", ""value"": ""Ekspansi Ram hingga 16 GB""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Baterai besar 7000mAh dengan pengisian daya 33W""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Layar imersif 6.9\"" 144Hz""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Ekspansi Ram hingga 16 GB""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-m7-silver-8gb256gb,Silver,#c7cacf,8GB+256GB,2749000,,ready,28398,Silver,7,"https://i02.appmifile.com/512_item_id/23/09/2025/f124aea4dd14025b5c784d2688d85092.png, https://i02.appmifile.com/884_item_id/23/09/2025/c7e3601e2c87c528c38815437cc297a6.png, https://i02.appmifile.com/449_item_id/23/09/2025/dd3193e4a8c25022ae5ee6e9c58c54ba.png, https://i02.appmifile.com/151_item_id/23/09/2025/67808f96e4374a695eebc6edbde64ea0.png, https://i02.appmifile.com/592_item_id/23/09/2025/96a6edd67baf1b3e9f42f89dd7fb0c2d.png, https://i02.appmifile.com/709_item_id/23/09/2025/4cb255e4202a7174eea22a70476e7593.png, https://i02.appmifile.com/561_item_id/23/09/2025/cf18bf192b4d3044f03b43ee6c1b857a.jpg",https://www.mi.co.id/id/product/poco-m7/
poco-m7,POCO,POCO M7,baru,"8GB/256GB · Baterai besar 7000mAh dengan pengisian daya 33W · Layar imersif 6.9"" 144Hz · Ekspansi Ram hingga 16 GB","[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""8GB""}, {""label"": ""Penyimpanan"", ""value"": ""256GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Baterai besar 7000mAh dengan pengisian daya 33W""}, {""label"": ""Unggulan"", ""value"": ""Layar imersif 6.9\"" 144Hz""}, {""label"": ""Unggulan"", ""value"": ""Ekspansi Ram hingga 16 GB""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Baterai besar 7000mAh dengan pengisian daya 33W""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Layar imersif 6.9\"" 144Hz""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Ekspansi Ram hingga 16 GB""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-m7-black-8gb256gb,Black,#000000,8GB+256GB,2749000,,ready,28398,Black,7,"https://i02.appmifile.com/824_item_id/23/09/2025/37a6ba42d947120ea3f93bab9db5f837.png, https://i02.appmifile.com/231_item_id/23/09/2025/7b5b849bba4004f0a07a1be59bdb6020.png, https://i02.appmifile.com/689_item_id/23/09/2025/f5dd2b464d6d01845210e495b737f7a4.png, https://i02.appmifile.com/369_item_id/23/09/2025/4040172fe1d63b70a443e8024c59d8c5.png, https://i02.appmifile.com/55_item_id/23/09/2025/d439a6bc4efe341b75742dc875ffde00.png, https://i02.appmifile.com/427_item_id/23/09/2025/e0e61492c141a7c24ee666472fc959f9.png, https://i02.appmifile.com/561_item_id/23/09/2025/cf18bf192b4d3044f03b43ee6c1b857a.jpg",https://www.mi.co.id/id/product/poco-m7/
poco-m7,POCO,POCO M7,baru,"8GB/256GB · Baterai besar 7000mAh dengan pengisian daya 33W · Layar imersif 6.9"" 144Hz · Ekspansi Ram hingga 16 GB","[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""8GB""}, {""label"": ""Penyimpanan"", ""value"": ""256GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Baterai besar 7000mAh dengan pengisian daya 33W""}, {""label"": ""Unggulan"", ""value"": ""Layar imersif 6.9\"" 144Hz""}, {""label"": ""Unggulan"", ""value"": ""Ekspansi Ram hingga 16 GB""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Baterai besar 7000mAh dengan pengisian daya 33W""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Layar imersif 6.9\"" 144Hz""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Ekspansi Ram hingga 16 GB""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-m7-blue-8gb256gb,Blue,#b5cfd2,8GB+256GB,2749000,,ready,28398,Blue,7,"https://i02.appmifile.com/141_item_id/23/09/2025/9104098800747a216e1a9ea1c4a5794f.png, https://i02.appmifile.com/28_item_id/23/09/2025/69b71730b7a046c17fe4cdbd44e99e2b.png, https://i02.appmifile.com/661_item_id/23/09/2025/6b6348509ce7ff8720de9304a78c3db0.jpg, https://i02.appmifile.com/934_item_id/23/09/2025/8045d3001079e22726d05bb26c2bc7e7.png, https://i02.appmifile.com/511_item_id/23/09/2025/d79f455f977c0ad5aa2c3768251daf44.png, https://i02.appmifile.com/171_item_id/23/09/2025/27e4d71f962b6e605432f96825888263.png, https://i02.appmifile.com/561_item_id/23/09/2025/cf18bf192b4d3044f03b43ee6c1b857a.jpg",https://www.mi.co.id/id/product/poco-m7/
poco-c81-pro,POCO,POCO C81 Pro,baru,"4GB/64GB · Layar 6,9"" yang imersif · Baterai Jumbo 6.000 mAh (standar) · Prosesor kuat octa-core","[{""group"": ""Dapur Pacu"", ""items"": [{""label"": ""RAM"", ""value"": ""4GB""}, {""label"": ""Penyimpanan"", ""value"": ""64GB""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Unggulan"", ""value"": ""Layar 6,9\"" yang imersif""}, {""label"": ""Unggulan"", ""value"": ""Baterai Jumbo 6.000 mAh (standar)""}, {""label"": ""Unggulan"", ""value"": ""Prosesor kuat octa-core""}]}]","[{""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Layar 6,9\"" yang imersif""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Baterai Jumbo 6.000 mAh (standar)""}, {""icon"": ""star"", ""label"": ""Unggulan"", ""value"": ""Prosesor kuat octa-core""}]",,Garansi Resmi,Fullset,[],2026-07-10T11:14:59.740Z,poco-c81-pro-black-4gb64gb,Black,#000000,4GB+64GB,1749000,1849000,ready,32670,Black,8,"https://i02.appmifile.com/944_item_id/21/04/2026/ffbd69b82749a0e0bb090b351996b3bb.png, https://i02.appmifile.com/945_item_id/21/04/2026/11910c5c96fae0efa9a87e75aa0b758f.png, https://i02.appmifile.com/2_item_id/21/04/2026/99503ff41248d49c1db1de8412b05660.png, https://i02.appmifile.com/918_item_id/21/04/2026/0ae9a8d7b701541073de38babe855ae9.png, https://i02.appmifile.com/170_item_id/21/04/2026/5b461542e71d0322413af3263eebada4.png, https://i02.appmifile.com/507_item_id/21/04/2026/d1553d597896d349be75d93a6c1be802.png, https://i02.appmifile.com/837_item_id/21/04/2026/7d96de1546cc7d42c9ca5364b32ccdd7.png, https://i02.appmifile.com/213_item_id/21/04/2026/7619d02d468db46f5ba08af9ec08fa90.png",https://www.mi.co.id/id/product/poco-c81-pro/
