productId,brand,name,condition,specSummary,specs,highlights,description,warranty,completeness,defects,createdAt,variantId,color,colorHex,storage,price,strikePrice,stock,SKU_Induk,Warna,Image_Count,Image_URLs,Link_Produk
infinix-hot-70,Infinix,Infinix Hot 70,baru,"6GB/128GB · MediaTek Helio G100 Ultimate, Octa-core · 6000mAh · Kamera Belakang 50MP","[{""group"": ""Layar"", ""items"": [{""label"": ""Ukuran layar"", ""value"": ""6.78 inci, IPS LCD, 720 x 1576 piksel, 120Hz""}]}, {""group"": ""Dapur Pacu"", ""items"": [{""label"": ""Memori"", ""value"": ""RAM 6 GB, ROM 128 GB""}, {""label"": ""Sistem operasi"", ""value"": ""Android 16, XOS 16""}, {""label"": ""CPU"", ""value"": ""MediaTek Helio G100 Ultimate, Octa-core""}, {""label"": ""GPU"", ""value"": ""Mali-G57""}]}, {""group"": ""Kamera"", ""items"": [{""label"": ""Kamera"", ""value"": ""Belakang 50MP; f/1.85 ; Depan 8MP; f/2.0""}]}, {""group"": ""Baterai"", ""items"": [{""label"": ""Baterai"", ""value"": ""6000 mAh, 45W""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Berat"", ""value"": ""195 gram""}]}]","[{""icon"": ""cpu"", ""label"": ""Prosesor"", ""value"": ""MediaTek Helio G100 Ultimate, Octa-core""}, {""icon"": ""smartphone"", ""label"": ""Layar"", ""value"": ""6.78 inci, IPS LCD, 720 x 1576 piksel, 120Hz""}, {""icon"": ""camera"", ""label"": ""Kamera"", ""value"": ""Belakang 50MP""}, {""icon"": ""battery"", ""label"": ""Baterai"", ""value"": ""6000mAh""}]","<p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_1.webp' alt='' /></p><p><br /><strong>Thermo Orange (Special Version)</strong><br /><span style='font-size: 16px;'><strong>Own the Spotlight Born to Shine</strong></span><br />Versi spesial. Dingin membangkitkannya. Kehangatan mengubahnya. Responsif berdasarkan desain. Milik Anda dengan setiap sentuhan.<br />Warna menjadi lebih gelap di bawah 0°C dan lebih terang di atas 65°C. Harap hindari paparan suhu ekstrem dalam waktu lama. Kerusakan yang disebabkan oleh penggunaan yang tidak tepat tidak tercakup dalam garansi.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_2.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>Pick Your Vibe, Wear Your Color</strong></span></p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_3.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>Nyaman Digenggam Bahkan Untuk Waktu Yang Lama</strong></span><br />Lapisan yang lembut saat disentuh. Tampilan yang presisi. Dirancang untuk tahan sidik jari, sehingga tampilan selalu terjaga.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_4.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>Cystal Mood Island</strong></span><br />Inovasi pertama di industri. Cahaya yang berpadu dengan kristal. Menghadirkan warna yang hidup.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_5.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>Ramping. Ringan. Mudah Dibawa.</strong></span><br />Ramping untuk menemani harimu. Ringan hingga nyaris tak terasa. Selalu siap menjadi pendamping di setiap aktivitas.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_6.webp' alt='' /></p><p><strong>XOS 16 Terbaru</strong><br /><span style='font-size: 16px;'><strong>The Glow Space</strong></span><br />Disempurnakan pada setiap detail. Halus, tangguh, dan terasa baru di setiap sentuhan.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_17.webp' alt='' /></p><p><br /><strong>MediaTek Helio G100 Ultimate</strong><br /><span style='font-size: 16px;'><strong>Lebih Cerdas dan Cepat. Selalu Selangkah Lebih Maju</strong></span><br />Performa yang melampauimu. Game dan aplikasi terbuka seketika. Semua tetap stabil, dingin, dan terkendali bahkan di bawah tekanan.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_7.webp' alt='' /></p><p><br /><strong>Satu Sentuhan untuk</strong><br /><span style='font-size: 16px;'><strong>Mengirim Email</strong></span></p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_8.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>AI Class Timetable</strong></span><br />Dalam hitungan detik, jadwal yang berantakan berubah menjadi kalender yang rapi. Siap digunakan untuk jadwal mingguan, bulanan, hingga satu semester ke depan.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_9.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>50MP Live Photo untuk Momen Terbaik</strong></span><br />Setiap tatapan, canda tawa, dan percikan momen, AI menangkap momen terbaik lalu menghidupkannya menjadi gerakan. Bukan sekadar foto, melainkan memori yang terus terasa hidup.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_10.webp' alt='' /></p><p><br /><strong>5 Tahun Update Software, 3x Upgrade OS</strong><br /><span style='font-size: 16px;'><strong>Hadir untuk Menemani Setiap Harimu</strong></span><br />Dirancang untuk mendampingimu. Bukan hanya sesaat, namun untuk lebih lama lagi. Setiap update membuatnya tetap terasa baru. Responsif, andal, dan selalu siap untuk langkah berikutnya. Performa jangka panjang yang tetap terasa sempurna.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_11.webp' alt='' /></p><p><br /><strong>Baterai 6000mAh yang Tahan Hingga 5 Tahun</strong><br /><span style='font-size: 16px;'><strong>Aktif seharian? Bukan Masalah</strong></span><br />Dengan baterai besar berkapasitas 6000mAh, harimu tidak cepat berakhir. Bahkan ketika baterai mulai habis, tidak perlu khawatir untuk kegiatan selanjutnya.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_12.webp' alt='' /></p><p><br /><strong>45W Lightning FastCharge</strong><br /><span style='font-size: 16px;'><strong>Kecepatan yang Terasa Nyata.</strong></span><br />Efisiensi dalam pengisian daya yang optimal dan lebih cepat. Less time waiting. More time living.<br /><br /><strong>Teknologi Self-Healing</strong><br /><strong>Battery Pertama di Industri</strong><br />Memulihkan tambahan 1% kesehatan baterai setiap 200 siklus pengisian daya.<br /><br /><strong>All-Time Adaptive Bypass Charging</strong><br />Mengurangi panas dengan mengalirkan daya langsung ke motherboard saat bermain game atau navigasi.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_13.webp' alt='' /></p><p><br /><strong>Ketahanan Standar Militer</strong><br /><span style='font-size: 16px;'><strong>Standar Bintang 5, Teruji Nyata</strong></span><br />Perlindungan jatuh dan benturan berstandar bintang 5. Dirancang untuk daya tahan maksimal dalam segala situasi, bahkan yang tak terduga sekalipun.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_14.webp' alt='' /></p><p><br /><strong>6.78” 120Hz Ultra-Bright Display</strong><br /><span style='font-size: 16px;'><strong>Diciptakan untuk Terang Tanpa Batas</strong></span><br />Tetap terang bahkan di bawah sinar terik matahari sekalipun. Jadikan aktivitas scroll, stream, dan swipe tetap lancar tanpa gangguan.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_15.webp' alt='' /></p><p><br /><strong>NFC Touch Transfer</strong><br /><span style='font-size: 16px;'><strong>XOS to iOS, Hanya Sekali Sentuhan</strong></span></p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_16.webp' alt='' /></p>",Garansi Resmi,Fullset,[],2026-07-10T11:46:31.991Z,infinix-hot-70-6128-gb-black,Black,#35393b,6/128 GB,2699000,,habis,INF-H70-ER-CON,Black,2,"https://cdnpro.eraspace.com/media/catalog/product/h/o/hot_70_blk_1_2.webp, https://cdnpro.eraspace.com/media/catalog/product/h/o/hot_70_blk_2_2.webp",https://eraspace.com/erafone/infinix-hot-70
infinix-hot-70,Infinix,Infinix Hot 70,baru,"6GB/128GB · MediaTek Helio G100 Ultimate, Octa-core · 6000mAh · Kamera Belakang 50MP","[{""group"": ""Layar"", ""items"": [{""label"": ""Ukuran layar"", ""value"": ""6.78 inci, IPS LCD, 720 x 1576 piksel, 120Hz""}]}, {""group"": ""Dapur Pacu"", ""items"": [{""label"": ""Memori"", ""value"": ""RAM 6 GB, ROM 128 GB""}, {""label"": ""Sistem operasi"", ""value"": ""Android 16, XOS 16""}, {""label"": ""CPU"", ""value"": ""MediaTek Helio G100 Ultimate, Octa-core""}, {""label"": ""GPU"", ""value"": ""Mali-G57""}]}, {""group"": ""Kamera"", ""items"": [{""label"": ""Kamera"", ""value"": ""Belakang 50MP; f/1.85 ; Depan 8MP; f/2.0""}]}, {""group"": ""Baterai"", ""items"": [{""label"": ""Baterai"", ""value"": ""6000 mAh, 45W""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Berat"", ""value"": ""195 gram""}]}]","[{""icon"": ""cpu"", ""label"": ""Prosesor"", ""value"": ""MediaTek Helio G100 Ultimate, Octa-core""}, {""icon"": ""smartphone"", ""label"": ""Layar"", ""value"": ""6.78 inci, IPS LCD, 720 x 1576 piksel, 120Hz""}, {""icon"": ""camera"", ""label"": ""Kamera"", ""value"": ""Belakang 50MP""}, {""icon"": ""battery"", ""label"": ""Baterai"", ""value"": ""6000mAh""}]","<p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_1.webp' alt='' /></p><p><br /><strong>Thermo Orange (Special Version)</strong><br /><span style='font-size: 16px;'><strong>Own the Spotlight Born to Shine</strong></span><br />Versi spesial. Dingin membangkitkannya. Kehangatan mengubahnya. Responsif berdasarkan desain. Milik Anda dengan setiap sentuhan.<br />Warna menjadi lebih gelap di bawah 0°C dan lebih terang di atas 65°C. Harap hindari paparan suhu ekstrem dalam waktu lama. Kerusakan yang disebabkan oleh penggunaan yang tidak tepat tidak tercakup dalam garansi.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_2.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>Pick Your Vibe, Wear Your Color</strong></span></p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_3.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>Nyaman Digenggam Bahkan Untuk Waktu Yang Lama</strong></span><br />Lapisan yang lembut saat disentuh. Tampilan yang presisi. Dirancang untuk tahan sidik jari, sehingga tampilan selalu terjaga.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_4.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>Cystal Mood Island</strong></span><br />Inovasi pertama di industri. Cahaya yang berpadu dengan kristal. Menghadirkan warna yang hidup.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_5.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>Ramping. Ringan. Mudah Dibawa.</strong></span><br />Ramping untuk menemani harimu. Ringan hingga nyaris tak terasa. Selalu siap menjadi pendamping di setiap aktivitas.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_6.webp' alt='' /></p><p><strong>XOS 16 Terbaru</strong><br /><span style='font-size: 16px;'><strong>The Glow Space</strong></span><br />Disempurnakan pada setiap detail. Halus, tangguh, dan terasa baru di setiap sentuhan.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_17.webp' alt='' /></p><p><br /><strong>MediaTek Helio G100 Ultimate</strong><br /><span style='font-size: 16px;'><strong>Lebih Cerdas dan Cepat. Selalu Selangkah Lebih Maju</strong></span><br />Performa yang melampauimu. Game dan aplikasi terbuka seketika. Semua tetap stabil, dingin, dan terkendali bahkan di bawah tekanan.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_7.webp' alt='' /></p><p><br /><strong>Satu Sentuhan untuk</strong><br /><span style='font-size: 16px;'><strong>Mengirim Email</strong></span></p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_8.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>AI Class Timetable</strong></span><br />Dalam hitungan detik, jadwal yang berantakan berubah menjadi kalender yang rapi. Siap digunakan untuk jadwal mingguan, bulanan, hingga satu semester ke depan.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_9.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>50MP Live Photo untuk Momen Terbaik</strong></span><br />Setiap tatapan, canda tawa, dan percikan momen, AI menangkap momen terbaik lalu menghidupkannya menjadi gerakan. Bukan sekadar foto, melainkan memori yang terus terasa hidup.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_10.webp' alt='' /></p><p><br /><strong>5 Tahun Update Software, 3x Upgrade OS</strong><br /><span style='font-size: 16px;'><strong>Hadir untuk Menemani Setiap Harimu</strong></span><br />Dirancang untuk mendampingimu. Bukan hanya sesaat, namun untuk lebih lama lagi. Setiap update membuatnya tetap terasa baru. Responsif, andal, dan selalu siap untuk langkah berikutnya. Performa jangka panjang yang tetap terasa sempurna.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_11.webp' alt='' /></p><p><br /><strong>Baterai 6000mAh yang Tahan Hingga 5 Tahun</strong><br /><span style='font-size: 16px;'><strong>Aktif seharian? Bukan Masalah</strong></span><br />Dengan baterai besar berkapasitas 6000mAh, harimu tidak cepat berakhir. Bahkan ketika baterai mulai habis, tidak perlu khawatir untuk kegiatan selanjutnya.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_12.webp' alt='' /></p><p><br /><strong>45W Lightning FastCharge</strong><br /><span style='font-size: 16px;'><strong>Kecepatan yang Terasa Nyata.</strong></span><br />Efisiensi dalam pengisian daya yang optimal dan lebih cepat. Less time waiting. More time living.<br /><br /><strong>Teknologi Self-Healing</strong><br /><strong>Battery Pertama di Industri</strong><br />Memulihkan tambahan 1% kesehatan baterai setiap 200 siklus pengisian daya.<br /><br /><strong>All-Time Adaptive Bypass Charging</strong><br />Mengurangi panas dengan mengalirkan daya langsung ke motherboard saat bermain game atau navigasi.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_13.webp' alt='' /></p><p><br /><strong>Ketahanan Standar Militer</strong><br /><span style='font-size: 16px;'><strong>Standar Bintang 5, Teruji Nyata</strong></span><br />Perlindungan jatuh dan benturan berstandar bintang 5. Dirancang untuk daya tahan maksimal dalam segala situasi, bahkan yang tak terduga sekalipun.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_14.webp' alt='' /></p><p><br /><strong>6.78” 120Hz Ultra-Bright Display</strong><br /><span style='font-size: 16px;'><strong>Diciptakan untuk Terang Tanpa Batas</strong></span><br />Tetap terang bahkan di bawah sinar terik matahari sekalipun. Jadikan aktivitas scroll, stream, dan swipe tetap lancar tanpa gangguan.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_15.webp' alt='' /></p><p><br /><strong>NFC Touch Transfer</strong><br /><span style='font-size: 16px;'><strong>XOS to iOS, Hanya Sekali Sentuhan</strong></span></p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_16.webp' alt='' /></p>",Garansi Resmi,Fullset,[],2026-07-10T11:46:31.991Z,infinix-hot-70-6256-gb-violet,Violet,#bbb4f0,6/256 GB,3399000,,ready,INF-H70-ER-CON,Violet,2,"https://cdnpro.eraspace.com/media/catalog/product/h/o/hot_70_vio_1_1_1.webp, https://cdnpro.eraspace.com/media/catalog/product/h/o/hot_70_vio_2_1_1.webp",https://eraspace.com/erafone/infinix-hot-70
infinix-hot-70,Infinix,Infinix Hot 70,baru,"6GB/128GB · MediaTek Helio G100 Ultimate, Octa-core · 6000mAh · Kamera Belakang 50MP","[{""group"": ""Layar"", ""items"": [{""label"": ""Ukuran layar"", ""value"": ""6.78 inci, IPS LCD, 720 x 1576 piksel, 120Hz""}]}, {""group"": ""Dapur Pacu"", ""items"": [{""label"": ""Memori"", ""value"": ""RAM 6 GB, ROM 128 GB""}, {""label"": ""Sistem operasi"", ""value"": ""Android 16, XOS 16""}, {""label"": ""CPU"", ""value"": ""MediaTek Helio G100 Ultimate, Octa-core""}, {""label"": ""GPU"", ""value"": ""Mali-G57""}]}, {""group"": ""Kamera"", ""items"": [{""label"": ""Kamera"", ""value"": ""Belakang 50MP; f/1.85 ; Depan 8MP; f/2.0""}]}, {""group"": ""Baterai"", ""items"": [{""label"": ""Baterai"", ""value"": ""6000 mAh, 45W""}]}, {""group"": ""Lainnya"", ""items"": [{""label"": ""Berat"", ""value"": ""195 gram""}]}]","[{""icon"": ""cpu"", ""label"": ""Prosesor"", ""value"": ""MediaTek Helio G100 Ultimate, Octa-core""}, {""icon"": ""smartphone"", ""label"": ""Layar"", ""value"": ""6.78 inci, IPS LCD, 720 x 1576 piksel, 120Hz""}, {""icon"": ""camera"", ""label"": ""Kamera"", ""value"": ""Belakang 50MP""}, {""icon"": ""battery"", ""label"": ""Baterai"", ""value"": ""6000mAh""}]","<p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_1.webp' alt='' /></p><p><br /><strong>Thermo Orange (Special Version)</strong><br /><span style='font-size: 16px;'><strong>Own the Spotlight Born to Shine</strong></span><br />Versi spesial. Dingin membangkitkannya. Kehangatan mengubahnya. Responsif berdasarkan desain. Milik Anda dengan setiap sentuhan.<br />Warna menjadi lebih gelap di bawah 0°C dan lebih terang di atas 65°C. Harap hindari paparan suhu ekstrem dalam waktu lama. Kerusakan yang disebabkan oleh penggunaan yang tidak tepat tidak tercakup dalam garansi.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_2.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>Pick Your Vibe, Wear Your Color</strong></span></p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_3.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>Nyaman Digenggam Bahkan Untuk Waktu Yang Lama</strong></span><br />Lapisan yang lembut saat disentuh. Tampilan yang presisi. Dirancang untuk tahan sidik jari, sehingga tampilan selalu terjaga.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_4.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>Cystal Mood Island</strong></span><br />Inovasi pertama di industri. Cahaya yang berpadu dengan kristal. Menghadirkan warna yang hidup.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_5.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>Ramping. Ringan. Mudah Dibawa.</strong></span><br />Ramping untuk menemani harimu. Ringan hingga nyaris tak terasa. Selalu siap menjadi pendamping di setiap aktivitas.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_6.webp' alt='' /></p><p><strong>XOS 16 Terbaru</strong><br /><span style='font-size: 16px;'><strong>The Glow Space</strong></span><br />Disempurnakan pada setiap detail. Halus, tangguh, dan terasa baru di setiap sentuhan.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_17.webp' alt='' /></p><p><br /><strong>MediaTek Helio G100 Ultimate</strong><br /><span style='font-size: 16px;'><strong>Lebih Cerdas dan Cepat. Selalu Selangkah Lebih Maju</strong></span><br />Performa yang melampauimu. Game dan aplikasi terbuka seketika. Semua tetap stabil, dingin, dan terkendali bahkan di bawah tekanan.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_7.webp' alt='' /></p><p><br /><strong>Satu Sentuhan untuk</strong><br /><span style='font-size: 16px;'><strong>Mengirim Email</strong></span></p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_8.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>AI Class Timetable</strong></span><br />Dalam hitungan detik, jadwal yang berantakan berubah menjadi kalender yang rapi. Siap digunakan untuk jadwal mingguan, bulanan, hingga satu semester ke depan.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_9.webp' alt='' /></p><p><br /><span style='font-size: 16px;'><strong>50MP Live Photo untuk Momen Terbaik</strong></span><br />Setiap tatapan, canda tawa, dan percikan momen, AI menangkap momen terbaik lalu menghidupkannya menjadi gerakan. Bukan sekadar foto, melainkan memori yang terus terasa hidup.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_10.webp' alt='' /></p><p><br /><strong>5 Tahun Update Software, 3x Upgrade OS</strong><br /><span style='font-size: 16px;'><strong>Hadir untuk Menemani Setiap Harimu</strong></span><br />Dirancang untuk mendampingimu. Bukan hanya sesaat, namun untuk lebih lama lagi. Setiap update membuatnya tetap terasa baru. Responsif, andal, dan selalu siap untuk langkah berikutnya. Performa jangka panjang yang tetap terasa sempurna.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_11.webp' alt='' /></p><p><br /><strong>Baterai 6000mAh yang Tahan Hingga 5 Tahun</strong><br /><span style='font-size: 16px;'><strong>Aktif seharian? Bukan Masalah</strong></span><br />Dengan baterai besar berkapasitas 6000mAh, harimu tidak cepat berakhir. Bahkan ketika baterai mulai habis, tidak perlu khawatir untuk kegiatan selanjutnya.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_12.webp' alt='' /></p><p><br /><strong>45W Lightning FastCharge</strong><br /><span style='font-size: 16px;'><strong>Kecepatan yang Terasa Nyata.</strong></span><br />Efisiensi dalam pengisian daya yang optimal dan lebih cepat. Less time waiting. More time living.<br /><br /><strong>Teknologi Self-Healing</strong><br /><strong>Battery Pertama di Industri</strong><br />Memulihkan tambahan 1% kesehatan baterai setiap 200 siklus pengisian daya.<br /><br /><strong>All-Time Adaptive Bypass Charging</strong><br />Mengurangi panas dengan mengalirkan daya langsung ke motherboard saat bermain game atau navigasi.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_13.webp' alt='' /></p><p><br /><strong>Ketahanan Standar Militer</strong><br /><span style='font-size: 16px;'><strong>Standar Bintang 5, Teruji Nyata</strong></span><br />Perlindungan jatuh dan benturan berstandar bintang 5. Dirancang untuk daya tahan maksimal dalam segala situasi, bahkan yang tak terduga sekalipun.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_14.webp' alt='' /></p><p><br /><strong>6.78” 120Hz Ultra-Bright Display</strong><br /><span style='font-size: 16px;'><strong>Diciptakan untuk Terang Tanpa Batas</strong></span><br />Tetap terang bahkan di bawah sinar terik matahari sekalipun. Jadikan aktivitas scroll, stream, dan swipe tetap lancar tanpa gangguan.</p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_15.webp' alt='' /></p><p><br /><strong>NFC Touch Transfer</strong><br /><span style='font-size: 16px;'><strong>XOS to iOS, Hanya Sekali Sentuhan</strong></span></p><p><img src='https://cdnpro.eraspace.com/pub/media/wysiwyg/Deskripsi_PDP/ImagePDP2026/Hot_70_16.webp' alt='' /></p>",Garansi Resmi,Fullset,[],2026-07-10T11:46:31.991Z,infinix-hot-70-6256-gb-green,Green,#394c38,6/256 GB,3399000,,habis,INF-H70-ER-CON,Green,2,"https://cdnpro.eraspace.com/media/catalog/product/h/o/hot_70_grn_1_1.webp, https://cdnpro.eraspace.com/media/catalog/product/h/o/hot_70_grn_2_1.webp",https://eraspace.com/erafone/infinix-hot-70
